year,month,day,hour,use,temp,humid
2021,3,16,22,3.9217568550561714,6.1,57.0
2021,3,16,23,3.375706625141311,5.0,59.0
2021,3,16,24,3.2100516253803746,4.9,60.0
2021,3,17,1,2.963298844365193,4.3,67.0
2021,3,17,2,2.95344097892017,3.9,70.0
2021,3,17,3,2.9449913799672927,3.8,71.0
2021,3,17,4,2.253165158455994,3.6,78.0
2021,3,17,5,1.261072029227959,3.0,81.0
2021,3,17,6,1.2651743707485585,2.7,82.0
2021,3,17,7,13.243121239512694,2.6,77.0
2021,3,17,8,60.98268690692645,3.2,77.0
2021,3,17,9,73.52856316038198,5.8,59.0
2021,3,17,10,74.13978908608463,9.4,37.0
2021,3,17,11,77.09937592366346,11.1,40.0
2021,3,17,12,81.25203745928334,13.7,35.0
2021,3,17,13,80.29076164000436,14.9,33.0
2021,3,17,14,98.1374728766466,16.9,24.0
2021,3,17,15,131.41452179962351,18.4,20.0
2021,3,17,16,124.31597723704537,19.2,18.0
2021,3,17,17,122.18756356989275,17.9,18.0
2021,3,17,18,121.7466830387804,14.9,43.0
2021,3,17,19,93.91263640770053,12.3,53.0
2021,3,17,20,75.80248876916377,10.6,57.0
2021,3,17,21,75.74003393608227,9.8,55.0
2021,3,17,22,75.93975393282942,9.0,56.0
2021,3,17,23,76.10090222469475,8.0,64.0
2021,3,17,24,76.18436497522113,8.1,64.0
2021,3,18,1,63.47561453808517,7.0,72.0
2021,3,18,2,62.18962103924031,6.8,75.0
2021,3,18,3,62.10358922284872,6.5,79.0
2021,3,18,4,62.06583517994287,6.0,82.0
2021,3,18,5,61.96314780595351,4.9,91.0
2021,3,18,6,62.00748141277827,5.4,89.0
2021,3,18,7,61.993086224948684,5.4,89.0
2021,3,18,8,75.05437270728524,6.4,86.0
2021,3,18,9,78.69719585101475,9.1,72.0
2021,3,18,10,81.10469502633514,11.4,60.0
2021,3,18,11,86.82754563741648,14.2,50.0
2021,3,18,12,87.01755318754115,16.5,44.0
2021,3,18,13,92.60845535120617,17.7,39.0
2021,3,18,14,83.6410926806092,19.6,39.0
2021,3,18,15,82.25384558634126,19.6,33.0
2021,3,18,16,117.82282271321196,20.5,32.0
2021,3,18,17,139.82300294262038,20.0,35.0
2021,3,18,18,112.4659428055697,16.0,46.0
2021,3,18,19,77.31850167959992,12.9,55.0
2021,3,18,20,75.806844955822,11.3,63.0
2021,3,18,21,75.52907459507581,10.8,62.0
2021,3,18,22,75.67275094297109,10.3,70.0
2021,3,18,23,75.91853681637664,10.2,71.0
2021,3,18,24,75.84159240079126,9.7,74.0
2021,3,19,1,75.88096263359343,9.2,81.0
2021,3,19,2,76.02524489324938,9.4,82.0
2021,3,19,3,76.14571673411692,9.5,80.0
2021,3,19,4,76.06017219834128,9.4,82.0
2021,3,19,5,75.9773051547459,9.5,79.0
2021,3,19,6,75.9182038838092,9.6,78.0
2021,3,19,7,75.92127426193112,9.9,77.0
2021,3,19,8,76.1200273510686,10.4,75.0
2021,3,19,9,76.33016520328799,11.5,71.0
2021,3,19,10,79.51921784044941,12.7,64.0
2021,3,19,11,85.08517557363083,14.5,57.0
2021,3,19,12,95.77248064364306,15.9,54.0
2021,3,19,13,91.0775612479282,18.3,45.0
2021,3,19,14,82.53842511967356,20.0,42.0
2021,3,19,15,81.07452572306906,19.8,38.0
2021,3,19,16,81.8627314582403,20.0,37.0
2021,3,19,17,82.37630481778376,19.2,35.0
2021,3,19,18,82.24231540443681,17.6,38.0
2021,3,19,19,77.79466923604944,16.3,44.0
2021,3,19,20,76.7894641763207,14.9,53.0
2021,3,19,21,76.58295031423194,14.4,56.0
2021,3,19,22,76.71763493159902,14.0,59.0
2021,3,19,23,76.72125764612592,13.6,60.0
2021,3,19,24,77.20624089979212,13.2,67.0
2021,3,20,1,63.48508844681449,13.2,67.0
2021,3,20,2,62.14836929097081,12.8,69.0
2021,3,20,3,62.061973927522835,12.0,81.0
2021,3,20,4,62.01936621251317,10.3,92.0
2021,3,20,5,61.98285078080649,9.3,97.0
2021,3,20,6,61.89089250959379,9.2,96.0
2021,3,20,7,61.938464874229744,9.2,98.0
2021,3,20,8,63.65448479224703,9.1,99.0
2021,3,20,9,68.95709924260453,9.2,99.0
2021,3,20,10,73.43889459782272,9.3,99.0
2021,3,20,11,71.83354605739476,9.4,99.0
2021,3,20,12,74.84478336465972,9.8,99.0
2021,3,20,13,78.30135816238807,10.2,99.0
2021,3,20,14,84.39676286763854,10.2,99.0
2021,3,20,15,87.70479871614185,10.6,99.0
2021,3,20,16,81.15162703791036,10.7,99.0
2021,3,20,17,73.65405705304262,11.2,99.0
2021,3,20,18,83.53545483524636,11.0,95.0
2021,3,20,19,80.73126459241954,9.6,96.0
2021,3,20,20,79.01343076593139,9.3,96.0
2021,3,20,21,78.34074880484955,9.0,95.0
2021,3,20,22,77.78583057796604,8.0,94.0
2021,3,20,23,77.94856572084244,7.3,93.0
2021,3,20,24,78.14615290819205,6.8,93.0
2021,3,21,1,78.07461960353031,6.3,94.0
2021,3,21,2,64.24853981645441,6.0,93.0
2021,3,21,3,62.0667025904634,5.9,91.0
2021,3,21,4,61.89799889784356,5.9,88.0
2021,3,21,5,77.0369070589412,5.7,85.0
2021,3,21,6,78.35716837576162,5.6,83.0
2021,3,21,7,78.55358711011593,5.6,83.0
2021,3,21,8,95.82569372786985,6.0,83.0
2021,3,21,9,169.74405586893118,6.8,78.0
2021,3,21,10,185.33662993709297,7.7,72.0
2021,3,21,11,191.01668276821238,9.2,59.0
2021,3,21,12,188.30022217031072,10.8,53.0
2021,3,21,13,184.14894721591995,10.4,50.0
2021,3,21,14,171.35243014135136,10.0,43.0
2021,3,21,15,162.57837245646076,9.2,38.0
2021,3,21,16,154.32742071761342,8.1,40.0
2021,3,21,17,150.65435556120653,6.6,47.0
2021,3,21,18,149.59705357049435,5.7,53.0
2021,3,21,19,148.3591567094089,5.5,56.0
2021,3,21,20,148.80687064957777,5.4,56.0
2021,3,21,21,134.8937219802968,5.4,57.0
2021,3,21,22,77.87494935532771,5.2,53.0
2021,3,21,23,77.38396311061801,5.1,53.0
2021,3,21,24,77.02243278368178,5.0,51.0
2021,3,22,1,76.93189298379089,4.9,50.0
2021,3,22,2,76.99085266271615,5.0,48.0
2021,3,22,3,77.02364588280682,4.7,51.0
2021,3,22,4,77.04999092616035,4.5,52.0
2021,3,22,5,77.30787590072349,3.9,54.0
2021,3,22,6,77.48189758519638,3.9,53.0
2021,3,22,7,77.47260863900452,4.1,52.0
2021,3,22,8,82.20791492367576,4.7,51.0
2021,3,22,9,93.07641950021822,6.7,41.0
2021,3,22,10,107.74856002858066,7.9,30.0
2021,3,22,11,118.661210698203,9.3,29.0
2021,3,22,12,123.72999933550854,10.1,25.0
2021,3,22,13,128.00073202582004,11.4,36.0
2021,3,22,14,123.47726397310916,11.7,33.0
2021,3,22,15,118.62504350630823,11.0,25.0
2021,3,22,16,105.42310003005004,11.5,26.0
2021,3,22,17,95.72252545128308,10.6,34.0
2021,3,22,18,86.69929006273092,10.0,35.0
2021,3,22,19,79.98805195118938,8.6,49.0
2021,3,22,20,79.86734795044723,7.7,63.0
2021,3,22,21,79.39191641733646,7.2,71.0
2021,3,22,22,78.2017947418763,6.7,76.0
2021,3,22,23,78.09340031690337,6.5,78.0
2021,3,22,24,77.61077693009447,6.0,81.0
2021,3,23,1,77.4649741508202,5.6,83.0
2021,3,23,2,77.53072514387968,5.3,87.0
2021,3,23,3,77.45861271513512,5.2,88.0
2021,3,23,4,77.35452472827585,4.8,91.0
2021,3,23,5,77.44350063802237,4.4,94.0
2021,3,23,6,77.24458554721414,3.8,95.0
2021,3,23,7,89.11073085350488,4.1,95.0
2021,3,23,8,147.6711139284915,5.0,91.0
2021,3,23,9,150.31382294688558,6.9,83.0
2021,3,23,10,153.2592467565094,9.2,69.0
2021,3,23,11,161.4293099131104,12.0,60.0
2021,3,23,12,180.55119880476877,14.1,55.0
2021,3,23,13,169.8797596936599,15.6,43.0
2021,3,23,14,189.47000817147938,17.2,28.0
2021,3,23,15,182.14964377793632,16.9,25.0
2021,3,23,16,158.47085453601937,16.3,25.0
2021,3,23,17,164.37385610738406,15.6,30.0
2021,3,23,18,155.63352410889368,14.4,31.0
2021,3,23,19,148.4802178791889,12.7,36.0
2021,3,23,20,148.4482206358112,11.8,40.0
2021,3,23,21,147.9779029979604,11.1,47.0
2021,3,23,22,147.74588471536075,10.0,60.0
2021,3,23,23,148.2315606218397,9.4,62.0
2021,3,23,24,135.74513005232166,8.7,67.0
2021,3,24,1,78.32725164202945,8.0,69.0
2021,3,24,2,77.9190367706371,8.1,63.0
2021,3,24,3,64.24861635267682,7.5,66.0
2021,3,24,4,4.712230613617863,6.8,74.0
2021,3,24,5,4.5812809639038665,6.7,78.0
2021,3,24,6,4.648362411629396,6.3,78.0
2021,3,24,7,4.812758390531864,5.9,84.0
2021,3,24,8,8.581498927352628,7.0,78.0
2021,3,24,9,22.394544595753924,9.3,64.0
2021,3,24,10,37.250665446727105,11.8,55.0
2021,3,24,11,45.32291275989443,13.9,44.0
2021,3,24,12,51.7273771092116,14.3,40.0
2021,3,24,13,53.94154323554406,15.7,34.0
2021,3,24,14,52.9081333022575,16.7,32.0
2021,3,24,15,51.217403503328335,16.0,38.0
2021,3,24,16,51.6277511841182,16.5,35.0
2021,3,24,17,40.42268367198987,16.0,38.0
2021,3,24,18,40.778463577416495,16.6,34.0
2021,3,24,19,78.06596208117324,14.4,46.0
2021,3,24,20,77.79037300276543,13.1,53.0
2021,3,24,21,77.47591755501958,13.2,55.0
2021,3,24,22,76.79898528238718,13.0,63.0
2021,3,24,23,76.3840364990274,11.8,70.0
2021,3,24,24,76.28901677891874,11.0,75.0
2021,3,25,1,63.92963378737605,10.4,78.0
2021,3,25,2,62.61104733822246,9.6,84.0
2021,3,25,3,62.56633615270053,9.0,90.0
2021,3,25,4,62.48189373852743,8.1,92.0
2021,3,25,5,62.32479421282703,7.4,94.0
2021,3,25,6,62.247705654022795,6.7,94.0
2021,3,25,7,83.66878476147697,6.8,95.0
2021,3,25,8,148.8764471781535,7.9,90.0
2021,3,25,9,161.24755169215666,10.5,78.0
2021,3,25,10,164.64639394172553,13.7,59.0
2021,3,25,11,166.87775903283483,14.8,56.0
2021,3,25,12,160.3186417657266,16.8,46.0
2021,3,25,13,151.7192410159548,18.7,39.0
2021,3,25,14,153.34140073763277,20.6,34.0
2021,3,25,15,148.36100761038725,21.1,27.0
2021,3,25,16,147.5071121111344,22.5,24.0
2021,3,25,17,146.4476224600653,20.9,25.0
2021,3,25,18,140.07652280129938,18.9,34.0
2021,3,25,19,138.77590960837256,15.6,39.0
2021,3,25,20,138.80832397416233,13.8,45.0
2021,3,25,21,127.15648264179693,13.1,49.0
2021,3,25,22,64.52053679482428,12.8,52.0
2021,3,25,23,62.644992428460235,11.4,56.0
2021,3,25,24,62.631955758578236,10.3,61.0
2021,3,26,1,62.56627619932631,10.2,64.0
2021,3,26,2,62.48143452119304,9.2,71.0
2021,3,26,3,62.41680861060282,7.9,83.0
2021,3,26,4,62.34553170228611,7.5,84.0
2021,3,26,5,62.10324863665904,6.7,91.0
2021,3,26,6,61.77148962463242,6.2,92.0
2021,3,26,7,61.81131397235417,6.1,92.0
2021,3,26,8,72.60484749224544,7.0,89.0
2021,3,26,9,75.29144238056321,9.5,73.0
2021,3,26,10,78.08554259807039,13.1,55.0
2021,3,26,11,81.19909097623125,16.8,40.0
2021,3,26,12,81.33250764351392,19.5,35.0
2021,3,26,13,71.08174094959658,21.0,24.0
2021,3,26,14,69.56339240877354,23.1,20.0
2021,3,26,15,85.85766714673983,24.1,13.0
2021,3,26,16,88.36927471857878,23.2,16.0
2021,3,26,17,83.43090890665638,22.4,19.0
2021,3,26,18,80.77041542138417,20.8,17.0
2021,3,26,19,77.6539714228092,19.3,16.0
2021,3,26,20,76.2215870913813,17.8,18.0
2021,3,26,21,76.19947832793757,16.4,26.0
2021,3,26,22,76.19760191488507,15.7,32.0
2021,3,26,23,76.32160462681263,14.9,33.0
2021,3,26,24,76.36845372414692,14.3,36.0
2021,3,27,1,63.238886726600576,12.8,42.0
2021,3,27,2,4.668889426476874,13.2,44.0
2021,3,27,3,4.626740928801608,12.5,49.0
2021,3,27,4,4.6594792979328865,11.9,56.0
2021,3,27,5,4.694039229157268,12.3,62.0
2021,3,27,6,4.6711536230561865,13.0,65.0
2021,3,27,7,4.768817669648748,13.6,71.0
2021,3,27,8,9.88981804227135,14.5,72.0
2021,3,27,9,23.48578912549648,15.6,71.0
2021,3,27,10,40.651923689716405,16.5,66.0
2021,3,27,11,47.96490361340163,17.0,67.0
2021,3,27,12,52.612540206521935,15.0,88.0
2021,3,27,13,54.576739030498445,13.8,98.0
2021,3,27,14,57.60732086797482,14.6,99.0
2021,3,27,15,53.43554568641443,15.5,99.0
2021,3,27,16,40.58727354265576,15.6,98.0
2021,3,27,17,29.301446284255448,15.6,99.0
2021,3,27,18,29.181364778122145,15.6,99.0
2021,3,27,19,49.88664907041698,15.7,99.0
2021,3,27,20,77.7385503265789,15.8,99.0
2021,3,27,21,79.4313185402313,15.4,99.0
2021,3,27,22,78.43698034847955,15.2,99.0
2021,3,27,23,77.70219944775037,15.2,99.0
2021,3,27,24,77.44556584042346,15.1,99.0
2021,3,28,1,77.14731948897806,14.3,99.0
2021,3,28,2,64.91489350754753,12.7,99.0
2021,3,28,3,62.26625930993609,11.7,99.0
2021,3,28,4,62.26812041574409,10.6,99.0
2021,3,28,5,62.1223724874292,10.3,99.0
2021,3,28,6,62.285383160706246,10.2,98.0
2021,3,28,7,76.50556709097147,10.3,98.0
2021,3,28,8,95.2212374310384,10.6,96.0
2021,3,28,9,167.37528019533374,10.8,94.0
2021,3,28,10,178.9882130634388,10.6,95.0
2021,3,28,11,181.6405439605921,10.8,92.0
2021,3,28,12,175.0518301362821,11.5,90.0
2021,3,28,13,184.26237262191194,13.2,79.0
2021,3,28,14,193.33557468325742,14.8,71.0
2021,3,28,15,191.760293397799,16.2,60.0
2021,3,28,16,183.52688631233298,16.7,61.0
2021,3,28,17,157.6525649630304,16.9,59.0
2021,3,28,18,88.36764067023056,15.2,63.0
2021,3,28,19,79.61307803678874,13.6,75.0
2021,3,28,20,73.3568056724884,13.0,82.0
2021,3,28,21,72.15828414661995,12.3,86.0
2021,3,28,22,71.08064137920144,12.1,88.0
2021,3,28,23,70.35548235723157,12.1,89.0
2021,3,28,24,76.67771746480668,11.2,95.0
2021,3,29,1,77.1789799729772,10.9,98.0
2021,3,29,2,77.43050478745899,11.4,98.0
2021,3,29,3,77.63992192358411,11.5,98.0
2021,3,29,4,77.91553778966976,11.1,96.0
2021,3,29,5,77.73597743390258,10.6,93.0
2021,3,29,6,77.71884480051851,9.9,93.0
2021,3,29,7,78.0656839995652,10.2,76.0
2021,3,29,8,85.52200733857825,10.5,68.0
2021,3,29,9,100.89349887471757,11.0,65.0
2021,3,29,10,115.464420248957,12.7,61.0
2021,3,29,11,121.83848058392606,14.1,55.0
2021,3,29,12,126.17594137973636,15.9,35.0
2021,3,29,13,127.45881347631102,17.8,30.0
2021,3,29,14,125.68427141143987,18.0,24.0
2021,3,29,15,122.71134558590056,17.6,28.0
2021,3,29,16,113.10316170800284,17.9,26.0
2021,3,29,17,100.22785952170017,17.0,25.0
2021,3,29,18,86.3676037601156,15.6,24.0
2021,3,29,19,77.67073157991092,14.5,27.0
2021,3,29,20,77.63646631314278,13.7,35.0
2021,3,29,21,76.91412127294979,13.0,42.0
2021,3,29,22,75.94636921365212,11.9,45.0
2021,3,29,23,65.42830741662765,11.2,41.0
2021,3,29,24,63.21252765160627,10.6,39.0
2021,3,30,1,62.79038446334097,10.3,41.0
2021,3,30,2,62.702440516993114,10.1,40.0
2021,3,30,3,62.6437397856203,9.6,43.0
2021,3,30,4,62.61482822760899,8.9,57.0
2021,3,30,5,63.66664767358998,8.9,55.0
2021,3,30,6,80.75757009205816,9.2,46.0
2021,3,30,7,137.56990283995344,9.5,43.0
2021,3,30,8,148.53304573109628,11.0,36.0
2021,3,30,9,156.996400794346,12.0,37.0
2021,3,30,10,135.10847241551943,12.4,33.0
2021,3,30,11,102.42107768396194,15.6,17.0
2021,3,30,12,105.08238628000271,17.7,15.0
2021,3,30,13,103.48332263903743,18.6,16.0
2021,3,30,14,104.63059678599107,19.4,13.0
2021,3,30,15,87.85332235812241,20.5,20.0
2021,3,30,16,110.84894290088515,20.4,19.0
2021,3,30,17,139.37501474765457,19.8,19.0
2021,3,30,18,119.19639406014088,18.9,23.0
2021,3,30,19,8.517595008460376,16.2,32.0
2021,3,30,20,7.353610452949573,13.9,36.0
2021,3,30,21,5.957051451623048,12.9,37.0
2021,3,30,22,5.021035136943237,12.4,37.0
2021,3,30,23,4.41365132960503,12.0,40.0
2021,3,30,24,4.283777013815743,11.1,43.0
2021,3,31,1,4.329896465829824,10.0,50.0
2021,3,31,2,4.402938809676549,9.4,55.0
2021,3,31,3,4.436599440287738,9.2,58.0
2021,3,31,4,4.494758040085221,8.4,63.0
2021,3,31,5,4.440389258900208,7.8,68.0
2021,3,31,6,4.458348483486192,7.3,70.0
2021,3,31,7,15.911474994825314,7.9,67.0
2021,3,31,8,71.22128051467118,9.4,61.0
2021,3,31,9,91.79330121212814,11.6,52.0
2021,3,31,10,100.62158481058863,15.0,40.0
2021,3,31,11,103.21307068653826,17.6,31.0
2021,3,31,12,99.95700675985518,20.3,30.0
2021,3,31,13,97.41054076552447,21.9,27.0
2021,3,31,14,92.11517046861707,22.5,22.0
2021,3,31,15,91.93288287212508,23.1,19.0
2021,3,31,16,90.96826114432355,23.2,23.0
2021,3,31,17,85.76003754144735,22.1,23.0
2021,3,31,18,83.5693935474656,20.0,31.0
2021,3,31,19,80.04824131208787,18.0,34.0
2021,3,31,20,78.25761388447579,16.9,37.0
2021,3,31,21,77.42916795477441,16.4,39.0
2021,3,31,22,76.87979222599631,16.0,42.0
2021,3,31,23,76.7174793079468,15.1,47.0
2021,3,31,24,76.86251162258226,14.3,50.0
2021,4,1,1,92.74892157478602,14.1,48.0
2021,4,1,2,92.96773136052754,13.0,55.0
2021,4,1,3,92.06691758669302,13.0,55.0
2021,4,1,4,91.39151280928142,11.9,58.0
2021,4,1,5,91.59954009336002,12.0,56.0
2021,4,1,6,91.67512518412207,10.7,60.0
2021,4,1,7,92.38682100974756,12.4,55.0
2021,4,1,8,102.57062949312272,13.7,53.0
2021,4,1,9,122.46008031749871,15.8,43.0
2021,4,1,10,139.9778956189669,18.9,32.0
2021,4,1,11,146.37223569507535,19.6,19.0
2021,4,1,12,152.75538600570377,21.5,19.0
2021,4,1,13,139.4250987663226,21.8,16.0
2021,4,1,14,128.42407009704797,22.0,21.0
2021,4,1,15,117.0161111059635,21.9,24.0
2021,4,1,16,110.64363879156572,20.9,24.0
2021,4,1,17,112.12088608788143,20.2,25.0
2021,4,1,18,105.85326345898139,19.6,23.0
2021,4,1,19,96.35824566942094,18.8,21.0
2021,4,1,20,95.04993447812186,17.8,23.0
2021,4,1,21,93.82246745978134,16.1,37.0
2021,4,1,22,93.45390138954106,16.0,36.0
2021,4,1,23,93.23132479770264,15.6,33.0
2021,4,1,24,92.8743711252054,15.2,32.0
2021,4,2,1,93.12594951135415,15.2,30.0
2021,4,2,2,93.46238016115942,15.0,30.0
2021,4,2,3,93.89788503448278,14.9,32.0
2021,4,2,4,94.19245511126995,14.5,36.0
2021,4,2,5,94.28541269330879,14.5,37.0
2021,4,2,6,94.61396701457606,14.3,40.0
2021,4,2,7,95.49146378224893,14.2,43.0
2021,4,2,8,106.13890139499532,15.7,44.0
2021,4,2,9,125.54640543929875,17.9,41.0
2021,4,2,10,142.76807693511674,19.6,39.0
2021,4,2,11,150.6463588025871,21.4,39.0
2021,4,2,12,155.93078510325668,20.9,42.0
2021,4,2,13,157.78429806122253,21.5,40.0
2021,4,2,14,155.72211695498294,22.3,40.0
2021,4,2,15,153.76743659116363,21.9,41.0
2021,4,2,16,143.18097789816954,21.8,43.0
2021,4,2,17,126.75804295833365,21.9,44.0
2021,4,2,18,109.69954901084314,21.4,46.0
2021,4,2,19,97.5701444520366,20.8,47.0
2021,4,2,20,96.36694882034985,19.8,52.0
2021,4,2,21,95.75052199103074,19.6,53.0
2021,4,2,22,94.77197922822724,19.2,55.0
2021,4,2,23,94.02262148901112,18.5,60.0
2021,4,2,24,93.77298874811682,18.4,59.0
2021,4,3,1,93.71319473554557,18.3,59.0
2021,4,3,2,93.93025251845131,18.0,60.0
2021,4,3,3,77.82557504111108,17.9,63.0
2021,4,3,4,5.3810554044405965,18.0,64.0
2021,4,3,5,5.270310383084935,17.7,66.0
2021,4,3,6,5.291153069452204,18.1,68.0
2021,4,3,7,6.1591751902105845,17.7,74.0
2021,4,3,8,16.94588934417758,17.7,79.0
2021,4,3,9,36.53392191226099,17.9,81.0
2021,4,3,10,54.66917682363491,17.0,94.0
2021,4,3,11,63.205295797976774,17.3,92.0
2021,4,3,12,69.6997397834805,17.4,94.0
2021,4,3,13,71.82330553644488,16.8,96.0
2021,4,3,14,70.22248056642378,16.4,99.0
2021,4,3,15,67.96056191583905,16.2,99.0
2021,4,3,16,57.24043770123259,16.3,99.0
2021,4,3,17,40.89215498749094,16.5,99.0
2021,4,3,18,36.07497247467478,17.0,99.0
2021,4,3,19,61.53881375326297,17.2,99.0
2021,4,3,20,93.4556994977146,16.7,99.0
2021,4,3,21,95.23268835287219,16.3,99.0
2021,4,3,22,94.36589263409886,15.4,99.0
2021,4,3,23,93.87555160886053,13.8,99.0
2021,4,3,24,93.51573940542072,13.2,99.0
2021,4,4,1,93.55072720941992,12.7,99.0
2021,4,4,2,75.89046178264705,12.4,99.0
2021,4,4,3,74.90494635592611,11.9,99.0
2021,4,4,4,74.93896902152106,11.0,99.0
2021,4,4,5,74.81447231474921,10.4,99.0
2021,4,4,6,93.61400217499383,10.1,99.0
2021,4,4,7,95.42282522904623,10.1,99.0
2021,4,4,8,105.83745547550006,10.1,99.0
2021,4,4,9,124.43565715724603,10.1,99.0
2021,4,4,10,141.1506432855815,10.3,99.0
2021,4,4,11,148.39440505234194,10.4,99.0
2021,4,4,12,153.45656827747004,11.0,99.0
2021,4,4,13,155.61518023452817,11.2,99.0
2021,4,4,14,153.36334943185045,11.8,99.0
2021,4,4,15,149.58693959308857,11.9,99.0
2021,4,4,16,138.88544654548036,12.7,97.0
2021,4,4,17,123.65454820874308,11.6,99.0
2021,4,4,18,107.90634490838714,11.8,99.0
2021,4,4,19,96.28492435074403,12.0,98.0
2021,4,4,20,94.92851453422476,11.8,96.0
2021,4,4,21,93.40001961811822,11.4,95.0
2021,4,4,22,91.91183613568028,10.8,91.0
2021,4,4,23,91.7634660850042,10.1,94.0
2021,4,4,24,91.77628951628635,10.0,94.0
2021,4,5,1,92.02025130063329,9.2,95.0
2021,4,5,2,92.24779036366179,8.4,96.0
2021,4,5,3,92.48042560335996,8.5,96.0
2021,4,5,4,92.72557075804333,8.0,97.0
2021,4,5,5,92.64166826434516,7.5,97.0
2021,4,5,6,92.61187192138036,7.3,98.0
2021,4,5,7,94.30691161231718,7.5,99.0
2021,4,5,8,105.21183524182695,9.2,87.0
2021,4,5,9,123.15172185803301,10.8,55.0
2021,4,5,10,137.23907872279688,13.2,41.0
2021,4,5,11,139.41563948785404,14.3,32.0
2021,4,5,12,137.2296179074837,15.6,27.0
2021,4,5,13,130.67127192381224,16.8,23.0
2021,4,5,14,133.22827395727813,17.8,20.0
2021,4,5,15,128.7580617744845,18.4,22.0
2021,4,5,16,125.9838098525388,19.0,21.0
2021,4,5,17,105.67981671508493,18.5,21.0
2021,4,5,18,100.12728172782663,16.7,33.0
2021,4,5,19,93.73178594458442,14.7,39.0
2021,4,5,20,93.58411054766427,13.4,42.0
2021,4,5,21,93.27687840827721,12.0,46.0
2021,4,5,22,92.68711275895363,10.9,51.0
2021,4,5,23,92.25233942365642,10.2,65.0
2021,4,5,24,92.43815930336935,9.8,73.0
2021,4,6,1,92.54357454767724,9.4,78.0
2021,4,6,2,92.9431372365093,9.1,79.0
2021,4,6,3,93.20631572564434,8.5,86.0
2021,4,6,4,93.32795236462903,8.0,86.0
2021,4,6,5,93.75894813591718,8.0,85.0
2021,4,6,6,93.94212771661971,7.7,86.0
2021,4,6,7,94.75508469561882,8.3,84.0
2021,4,6,8,103.85182152473762,8.6,85.0
2021,4,6,9,119.36134517561199,9.4,76.0
2021,4,6,10,135.21365893921654,11.0,68.0
2021,4,6,11,144.0593890883751,13.2,55.0
2021,4,6,12,150.0643234815652,15.6,41.0
2021,4,6,13,151.10289539416263,18.9,33.0
2021,4,6,14,148.6896544144391,19.4,17.0
2021,4,6,15,143.5158547980915,19.5,18.0
2021,4,6,16,133.03593170911344,18.7,25.0
2021,4,6,17,117.32484320567313,17.9,22.0
2021,4,6,18,103.50652789216579,16.6,23.0
2021,4,6,19,93.98026144150035,14.6,23.0
2021,4,6,20,93.8830913684327,13.4,29.0
2021,4,6,21,93.52639281213786,11.6,38.0
2021,4,6,22,92.98229911042249,11.4,42.0
2021,4,6,23,92.39874846063212,10.7,46.0
2021,4,6,24,92.10917312877149,9.9,51.0
2021,4,7,1,91.98750575289495,9.3,57.0
2021,4,7,2,92.39367841032053,8.8,62.0
2021,4,7,3,92.68071948544767,8.6,67.0
2021,4,7,4,92.63310957680797,7.9,69.0
2021,4,7,5,92.6968225430908,7.6,76.0
2021,4,7,6,92.61061170881428,6.9,80.0
2021,4,7,7,92.51484784854902,7.4,83.0
2021,4,7,8,96.99483897348648,8.8,78.0
2021,4,7,9,111.85064887153175,11.0,63.0
2021,4,7,10,119.16607216480887,14.6,49.0
2021,4,7,11,131.02638906702114,17.0,37.0
2021,4,7,12,151.14456232476206,19.7,27.0
2021,4,7,13,153.7969639863247,20.5,18.0
2021,4,7,14,151.95340978132006,21.9,16.0
2021,4,7,15,148.79508041665915,22.5,13.0
2021,4,7,16,139.98781748765788,21.8,19.0
2021,4,7,17,123.87572319831288,20.4,22.0
2021,4,7,18,106.95487058939628,18.4,20.0
2021,4,7,19,95.29062432033078,16.4,25.0
2021,4,7,20,93.87697780064262,14.9,32.0
2021,4,7,21,93.39994431273317,13.3,39.0
2021,4,7,22,92.41211439805552,12.9,42.0
2021,4,7,23,92.22953264989958,12.7,41.0
2021,4,7,24,92.27537057672382,12.4,43.0
2021,4,8,1,92.27517386061594,11.6,51.0
2021,4,8,2,92.59727036090436,10.6,66.0
2021,4,8,3,93.1738468099327,10.5,68.0
2021,4,8,4,93.42623665002644,9.9,67.0
2021,4,8,5,93.65668034933529,9.3,72.0
2021,4,8,6,93.93109931982194,8.6,75.0
2021,4,8,7,95.1913748965291,9.2,75.0
2021,4,8,8,105.97380279092683,10.1,66.0
2021,4,8,9,124.58191404660704,12.1,58.0
2021,4,8,10,140.28236758546532,14.2,42.0
2021,4,8,11,146.19892726719223,16.6,22.0
2021,4,8,12,150.52662016667446,18.2,13.0
2021,4,8,13,151.14248451087263,18.3,22.0
2021,4,8,14,148.52408553592522,17.7,15.0
2021,4,8,15,144.83304895113685,17.3,16.0
2021,4,8,16,134.69768641985985,17.5,12.0
2021,4,8,17,119.24871751963016,16.8,16.0
2021,4,8,18,103.67344304654291,15.6,25.0
2021,4,8,19,91.88659653693307,13.3,33.0
2021,4,8,20,90.51408058908147,12.4,32.0
2021,4,8,21,90.0655924526383,11.1,36.0
2021,4,8,22,89.68744261951744,10.7,34.0
2021,4,8,23,89.10104112300746,9.9,37.0
2021,4,8,24,89.12249239983348,9.9,36.0
2021,4,9,1,89.32642860360608,9.6,38.0
2021,4,9,2,90.145213297301,9.1,41.0
2021,4,9,3,90.52602187156737,8.0,47.0
2021,4,9,4,90.86727206601559,8.1,50.0
