거래일,거래시간,전력거래량
2022-02-11,11,145.694883
2022-02-11,12,150.143965
2022-02-11,13,152.153909
2022-02-11,14,150.592251
2022-02-11,15,145.724381
2022-02-11,16,138.236142
2022-02-11,17,128.376523
2022-02-11,18,120.023226
2022-02-11,19,118.318239
2022-02-11,20,119.107712
2022-02-11,21,118.753847
2022-02-11,22,118.476022
2022-02-11,23,118.092995
2022-02-11,24,118.352108
2022-02-12,01,118.502874
2022-02-12,02,108.601061
2022-02-12,03,63.222776
2022-02-12,04,50.520296
2022-02-12,05,49.38838
2022-02-12,06,61.696632
2022-02-12,07,62.510954
2022-02-12,08,62.909603
2022-02-12,09,68.944853
2022-02-12,10,81.388578
2022-02-12,11,88.964615
2022-02-12,12,82.949885
2022-02-12,13,85.235129
2022-02-12,14,84.900509
2022-02-12,15,80.611232
2022-02-12,16,83.484881
2022-02-12,17,88.524536
2022-02-12,18,118.173897
2022-02-12,19,117.374124
2022-02-12,20,118.185342
2022-02-12,21,117.568402
2022-02-12,22,117.379345
2022-02-12,23,117.394259
2022-02-12,24,107.453718
2022-02-13,01,50.990022
2022-02-13,02,49.509902
2022-02-13,03,49.392079
2022-02-13,04,49.393906
2022-02-13,05,49.278022
2022-02-13,06,49.384001
2022-02-13,07,49.351771
2022-02-13,08,49.526728
2022-02-13,09,54.628476
2022-02-13,10,65.504032
2022-02-13,11,70.897457
2022-02-13,12,75.498046
2022-02-13,13,79.4999
2022-02-13,14,69.654857
2022-02-13,15,59.86147
2022-02-13,16,58.861168
2022-02-13,17,55.191021
2022-02-13,18,62.522781
2022-02-13,19,62.491931
2022-02-13,20,62.352242
2022-02-13,21,61.509975
2022-02-13,22,61.212119
2022-02-13,23,61.154006
2022-02-13,24,61.497623
2022-02-14,01,61.564382
2022-02-14,02,50.138566
2022-02-14,03,49.320885
2022-02-14,04,49.295567
2022-02-14,05,49.26334
2022-02-14,06,49.285337
2022-02-14,07,61.307477
2022-02-14,08,72.875002
2022-02-14,09,123.904077
2022-02-14,10,134.154136
2022-02-14,11,140.601197
2022-02-14,12,143.529881
2022-02-14,13,139.820736
2022-02-14,14,138.699217
2022-02-14,15,134.699503
2022-02-14,16,136.03592
2022-02-14,17,126.773441
2022-02-14,18,119.193051
2022-02-14,19,117.772365
2022-02-14,20,107.804426
2022-02-14,21,63.224382
2022-02-14,22,62.43354
2022-02-14,23,62.134947
2022-02-14,24,62.057843
2022-02-15,01,61.95911
2022-02-15,02,61.963829
2022-02-15,03,62.143269
2022-02-15,04,62.168894
2022-02-15,05,62.231275
2022-02-15,06,62.310086
2022-02-15,07,62.358973
2022-02-15,08,62.849566
2022-02-15,09,65.893283
2022-02-15,10,70.600629
2022-02-15,11,75.627482
2022-02-15,12,81.007558
2022-02-15,13,83.483798
2022-02-15,14,83.911353
2022-02-15,15,82.611042
2022-02-15,16,78.030516
2022-02-15,17,71.038349
2022-02-15,18,67.367537
2022-02-15,19,65.752735
2022-02-15,20,64.854459
2022-02-15,21,64.022888
2022-02-15,22,63.508218
2022-02-15,23,63.251496
2022-02-15,24,63.048495
2022-02-16,01,63.058941
2022-02-16,02,70.409167
2022-02-16,03,117.184987
2022-02-16,04,120.861959
2022-02-16,05,120.771228
2022-02-16,06,120.758036
2022-02-16,07,120.661135
2022-02-16,08,120.582509
2022-02-16,09,121.379505
2022-02-16,10,124.973983
2022-02-16,11,129.787218
2022-02-16,12,134.845735
2022-02-16,13,142.191949
2022-02-16,14,144.721022
2022-02-16,15,141.226792
2022-02-16,16,136.307158
2022-02-16,17,127.898749
2022-02-16,18,124.319102
2022-02-16,19,122.902915
2022-02-16,20,121.573725
2022-02-16,21,121.053918
2022-02-16,22,121.032247
2022-02-16,23,121.149048
2022-02-16,24,121.219371
2022-02-17,01,121.536634
2022-02-17,02,121.628499
2022-02-17,03,121.700711
2022-02-17,04,121.671922
2022-02-17,05,121.550241
2022-02-17,06,121.405953
2022-02-17,07,121.470839
2022-02-17,08,121.789639
2022-02-17,09,122.726385
2022-02-17,10,124.763714
2022-02-17,11,128.102482
2022-02-17,12,139.170472
2022-02-17,13,154.314576
2022-02-17,14,159.27314
2022-02-17,15,148.531432
2022-02-17,16,147.391947
2022-02-17,17,135.443866
2022-02-17,18,126.848984
2022-02-17,19,123.561757
2022-02-17,20,123.523392
2022-02-17,21,122.867616
2022-02-17,22,121.766052
2022-02-17,23,121.715112
2022-02-17,24,121.90874
2022-02-18,01,121.988109
2022-02-18,02,121.798901
2022-02-18,03,121.826325
2022-02-18,04,121.704897
2022-02-18,05,121.593733
2022-02-18,06,121.563146
2022-02-18,07,121.699096
2022-02-18,08,122.696561
2022-02-18,09,129.619802
2022-02-18,10,142.98797
2022-02-18,11,153.007614
2022-02-18,12,156.838779
2022-02-18,13,157.481457
2022-02-18,14,154.023988
2022-02-18,15,151.297062
2022-02-18,16,141.973714
2022-02-18,17,130.019082
2022-02-18,18,121.863479
2022-02-18,19,119.756849
2022-02-18,20,120.405517
2022-02-18,21,119.702441
2022-02-18,22,118.743693
2022-02-18,23,118.147386
2022-02-18,24,117.631917
2022-02-19,01,117.574587
2022-02-19,02,117.54303
2022-02-19,03,117.782549
2022-02-19,04,107.780861
2022-02-19,05,62.207682
2022-02-19,06,61.966512
2022-02-19,07,62.141921
2022-02-19,08,62.906341
2022-02-19,09,65.209593
2022-02-19,10,66.459723
2022-02-19,11,67.538309
2022-02-19,12,72.993755
2022-02-19,13,86.752765
2022-02-19,14,86.548716
2022-02-19,15,73.145002
2022-02-19,16,72.37499
2022-02-19,17,69.031863
2022-02-19,18,66.753296
2022-02-19,19,64.751185
2022-02-19,20,63.702835
2022-02-19,21,63.208625
2022-02-19,22,62.810043
2022-02-19,23,62.824846
2022-02-19,24,62.986423
2022-02-20,01,62.995474
2022-02-20,02,63.052588
2022-02-20,03,63.023054
2022-02-20,04,62.97709
2022-02-20,05,62.93397
2022-02-20,06,63.177662
2022-02-20,07,63.249186
2022-02-20,08,63.465985
2022-02-20,09,73.001851
2022-02-20,10,99.117429
2022-02-20,11,104.816376
2022-02-20,12,115.353288
2022-02-20,13,126.857384
2022-02-20,14,130.32349
2022-02-20,15,129.566083
2022-02-20,16,145.911971
2022-02-20,17,139.537792
2022-02-20,18,127.827356
2022-02-20,19,123.429748
2022-02-20,20,123.444526
2022-02-20,21,122.485273
2022-02-20,22,121.598042
2022-02-20,23,121.255859
2022-02-20,24,121.276809
2022-02-21,01,121.284367
2022-02-21,02,121.185934
2022-02-21,03,97.489299
2022-02-21,04,95.10215
2022-02-21,05,95.102104
2022-02-21,06,95.217543
2022-02-21,07,118.897899
2022-02-21,08,122.804337
2022-02-21,09,131.108
2022-02-21,10,143.482979
2022-02-21,11,151.198378
2022-02-21,12,155.523726
2022-02-21,13,153.228782
2022-02-21,14,147.186085
2022-02-21,15,144.449233
2022-02-21,16,135.629531
2022-02-21,17,125.830002
2022-02-21,18,121.604757
2022-02-21,19,120.501611
2022-02-21,20,120.991382
2022-02-21,21,120.332303
2022-02-21,22,120.06142
2022-02-21,23,120.077993
2022-02-21,24,120.225644
2022-02-22,01,120.335122
2022-02-22,02,120.501069
2022-02-22,03,120.738892
2022-02-22,04,120.788988
2022-02-22,05,120.640419
2022-02-22,06,120.706148
2022-02-22,07,120.736906
2022-02-22,08,121.985563
2022-02-22,09,131.970059
2022-02-22,10,146.083279
2022-02-22,11,152.707824
2022-02-22,12,156.314898
2022-02-22,13,155.209031
2022-02-22,14,152.096531
2022-02-22,15,144.158705
2022-02-22,16,142.134399
2022-02-22,17,130.409321
2022-02-22,18,124.864021
2022-02-22,19,121.246957
2022-02-22,20,121.350906
2022-02-22,21,110.361775
2022-02-22,22,64.301248
2022-02-22,23,63.717959
2022-02-22,24,63.692718
2022-02-23,01,63.611777
2022-02-23,02,63.715519
2022-02-23,03,63.79665
2022-02-23,04,63.794882
2022-02-23,05,63.682938
2022-02-23,06,63.676997
2022-02-23,07,74.920991
2022-02-23,08,121.773195
2022-02-23,09,127.378967
2022-02-23,10,134.285939
2022-02-23,11,145.171347
2022-02-23,12,153.649871
2022-02-23,13,155.148322
2022-02-23,14,161.442149
2022-02-23,15,158.712921
2022-02-23,16,152.909982
2022-02-23,17,141.35339
2022-02-23,18,128.697556
2022-02-23,19,123.607075
2022-02-23,20,123.694067
2022-02-23,21,112.20008
2022-02-23,22,65.013159
2022-02-23,23,64.135466
2022-02-23,24,63.971428
2022-02-24,01,63.901486
2022-02-24,02,63.663545
2022-02-24,03,63.549704
2022-02-24,04,63.48615
2022-02-24,05,63.482697
2022-02-24,06,63.64336
2022-02-24,07,72.75862
2022-02-24,08,121.866656
2022-02-24,09,131.619243
2022-02-24,10,143.036402
2022-02-24,11,152.251513
2022-02-24,12,157.532103
2022-02-24,13,150.589509
2022-02-24,14,144.961643
2022-02-24,15,142.669665
2022-02-24,16,134.070365
2022-02-24,17,136.558212
2022-02-24,18,126.541589
2022-02-24,19,121.881847
2022-02-24,20,121.879322
2022-02-24,21,121.127432
2022-02-24,22,109.98597
2022-02-24,23,63.886606
2022-02-24,24,63.289113
2022-02-25,01,63.250545
2022-02-25,02,63.312556
2022-02-25,03,63.282692
2022-02-25,04,63.247426
2022-02-25,05,63.413016
2022-02-25,06,63.327133
2022-02-25,07,73.941495
2022-02-25,08,121.575952
2022-02-25,09,131.838007
2022-02-25,10,144.027582
2022-02-25,11,150.422213
2022-02-25,12,154.417949
2022-02-25,13,154.45624
2022-02-25,14,148.055587
2022-02-25,15,146.896646
2022-02-25,16,139.280814
2022-02-25,17,130.235464
2022-02-25,18,121.18421
2022-02-25,19,118.338493
2022-02-25,20,118.831761
2022-02-25,21,118.101355
2022-02-25,22,117.123954
2022-02-25,23,117.58154
2022-02-25,24,117.984507
2022-02-26,01,118.455305
2022-02-26,02,118.698879
2022-02-26,03,119.022394
2022-02-26,04,119.120306
2022-02-26,05,119.136131
2022-02-26,06,119.572739
2022-02-26,07,119.5114
2022-02-26,08,120.617479
2022-02-26,09,125.176566
2022-02-26,10,137.615212
2022-02-26,11,135.528234
2022-02-26,12,96.294425
2022-02-26,13,97.431581
2022-02-26,14,97.590771
2022-02-26,15,93.709303
2022-02-26,16,85.942547
2022-02-26,17,73.518066
2022-02-26,18,66.516383
2022-02-26,19,62.699014
2022-02-26,20,62.620548
2022-02-26,21,61.717611
2022-02-26,22,60.556556
2022-02-26,23,60.852222
2022-02-26,24,61.386196
2022-02-27,01,61.3586
2022-02-27,02,61.484931
2022-02-27,03,61.465697
2022-02-27,04,61.514213
2022-02-27,05,61.548189
2022-02-27,06,61.597796
2022-02-27,07,61.580823
2022-02-27,08,63.356746
2022-02-27,09,74.570022
2022-02-27,10,88.272795
2022-02-27,11,84.840574
2022-02-27,12,88.79784
2022-02-27,13,91.141718
2022-02-27,14,90.798686
2022-02-27,15,88.71913
2022-02-27,16,81.803391
2022-02-27,17,80.050584
2022-02-27,18,69.232032
2022-02-27,19,63.807849
2022-02-27,20,64.022468
2022-02-27,21,63.3635
2022-02-27,22,62.516683
2022-02-27,23,62.252707
2022-02-27,24,62.244139
2022-02-28,01,62.239637
2022-02-28,02,62.214191
2022-02-28,03,62.322587
2022-02-28,04,62.63775
2022-02-28,05,62.008788
2022-02-28,06,62.284938
2022-02-28,07,62.162028
2022-02-28,08,63.775531
2022-02-28,09,73.92698
2022-02-28,10,86.40041
2022-02-28,11,102.661282
2022-02-28,12,148.568603
2022-02-28,13,149.795221
2022-02-28,14,144.728922
2022-02-28,15,131.293777
2022-02-28,16,121.307924
2022-02-28,17,117.507131
2022-02-28,18,114.650846
2022-02-28,19,114.134015
2022-02-28,20,114.718934
2022-02-28,21,114.422756
2022-02-28,22,113.836454
2022-02-28,23,113.79639
2022-02-28,24,104.812861
2022-03-01,01,60.684965
2022-03-01,02,60.229623
2022-03-01,03,60.05962
2022-03-01,04,60.040466
2022-03-01,05,60.440783
2022-03-01,06,60.489
2022-03-01,07,60.495851
2022-03-01,08,60.472368
2022-03-01,09,60.775956
2022-03-01,10,62.485625
2022-03-01,11,69.677611
2022-03-01,12,74.349258
2022-03-01,13,84.433252
2022-03-01,14,81.642476
2022-03-01,15,78.722702
2022-03-01,16,76.065435
2022-03-01,17,71.875006
2022-03-01,18,66.731956
2022-03-01,19,63.736759
2022-03-01,20,63.013116
2022-03-01,21,61.853213
2022-03-01,22,61.602774
2022-03-01,23,61.639121
2022-03-01,24,61.717653
2022-03-02,01,61.747381
2022-03-02,02,61.832776
2022-03-02,03,61.923512
2022-03-02,04,61.87191
2022-03-02,05,61.846838
2022-03-02,06,62.053656
2022-03-02,07,71.849
2022-03-02,08,119.557288
2022-03-02,09,131.613196
2022-03-02,10,143.954663
2022-03-02,11,150.447262
2022-03-02,12,155.10199
2022-03-02,13,156.253859
2022-03-02,14,156.971136
2022-03-02,15,154.987287
2022-03-02,16,147.77795
2022-03-02,17,136.104073
2022-03-02,18,123.981335
2022-03-02,19,118.506398
2022-03-02,20,118.647224
2022-03-02,21,117.955366
2022-03-02,22,116.934756
2022-03-02,23,117.686934
2022-03-02,24,107.648119
2022-03-03,01,62.30481
2022-03-03,02,62.059305
2022-03-03,03,62.300854
2022-03-03,04,62.318542
2022-03-03,05,62.335762
2022-03-03,06,62.348856
2022-03-03,07,62.464944
2022-03-03,08,64.536879
2022-03-03,09,74.686077
2022-03-03,10,86.43173
2022-03-03,11,92.439246
2022-03-03,12,97.130145
2022-03-03,13,89.189993
2022-03-03,14,88.826113
2022-03-03,15,89.015416
2022-03-03,16,85.834963
2022-03-03,17,75.361231
2022-03-03,18,66.200503
2022-03-03,19,62.104194
2022-03-03,20,62.21186
2022-03-03,21,61.479504
2022-03-03,22,60.699698
2022-03-03,23,60.316193
2022-03-03,24,60.804936
2022-03-04,01,60.880367
2022-03-04,02,61.06684
2022-03-04,03,61.063234
2022-03-04,04,60.932137
2022-03-04,05,60.667269
2022-03-04,06,60.66563
2022-03-04,07,60.617303
2022-03-04,08,61.394348
2022-03-04,09,65.266512
2022-03-04,10,71.345593
2022-03-04,11,82.850536
2022-03-04,12,134.995172
2022-03-04,13,142.347967
2022-03-04,14,136.547027
2022-03-04,15,138.20302
2022-03-04,16,134.040358
2022-03-04,17,123.762081
2022-03-04,18,116.114061
2022-03-04,19,113.148775
2022-03-04,20,113.725178
2022-03-04,21,113.21384
2022-03-04,22,103.224996
2022-03-04,23,59.714119
2022-03-04,24,59.344413
2022-03-05,01,59.227241
2022-03-05,02,59.405453
2022-03-05,03,59.691454
2022-03-05,04,59.997687
2022-03-05,05,60.229931
2022-03-05,06,60.476937
2022-03-05,07,60.696463
2022-03-05,08,62.625626
2022-03-05,09,72.557075
2022-03-05,10,86.238116
2022-03-05,11,94.447842
2022-03-05,12,101.304642
2022-03-05,13,105.032364
2022-03-05,14,105.344723
2022-03-05,15,102.719509
2022-03-05,16,95.767499
2022-03-05,17,82.654924
2022-03-05,18,69.131625
2022-03-05,19,64.207139
2022-03-05,20,63.894642
2022-03-05,21,62.970662
2022-03-05,22,62.372265
2022-03-05,23,62.125549
2022-03-05,24,61.985615
2022-03-06,01,61.744553
2022-03-06,02,61.832038
2022-03-06,03,61.860581
2022-03-06,04,61.909335
2022-03-06,05,61.899238
2022-03-06,06,62.019438
2022-03-06,07,61.955968
2022-03-06,08,64.493497
2022-03-06,09,76.260594
2022-03-06,10,90.254004
2022-03-06,11,98.271568
2022-03-06,12,103.679729
2022-03-06,13,106.121399
2022-03-06,14,105.746624
2022-03-06,15,103.167912
2022-03-06,16,95.132632
2022-03-06,17,83.475334
2022-03-06,18,70.214664
2022-03-06,19,64.51614
2022-03-06,20,64.594995
2022-03-06,21,63.679616
2022-03-06,22,62.792006
2022-03-06,23,62.514614
2022-03-06,24,62.283951
2022-03-07,01,62.233345
2022-03-07,02,62.201137
2022-03-07,03,62.244158
2022-03-07,04,62.221126
2022-03-07,05,62.191059
2022-03-07,06,62.364317
2022-03-07,07,71.409443
2022-03-07,08,119.347155
2022-03-07,09,125.58193
2022-03-07,10,134.85162
2022-03-07,11,145.766061
2022-03-07,12,147.148886
2022-03-07,13,145.500145
2022-03-07,14,147.676943
2022-03-07,15,145.400769
2022-03-07,16,138.561879
2022-03-07,17,129.034921
2022-03-07,18,120.86845
2022-03-07,19,116.697429
2022-03-07,20,116.525804
2022-03-07,21,115.853368
2022-03-07,22,105.544192
2022-03-07,23,60.75562
2022-03-07,24,60.45935
2022-03-08,01,60.433718
2022-03-08,02,60.539345
2022-03-08,03,60.854472
2022-03-08,04,60.93302
2022-03-08,05,60.977745
2022-03-08,06,61.230597
2022-03-08,07,61.18956
2022-03-08,08,63.794966
2022-03-08,09,73.843158
2022-03-08,10,85.680984
2022-03-08,11,92.605065
2022-03-08,12,96.480755
2022-03-08,13,98.241221
2022-03-08,14,97.030979
2022-03-08,15,94.129403
2022-03-08,16,87.317271
2022-03-08,17,76.117651
2022-03-08,18,66.43038
2022-03-08,19,61.964544
2022-03-08,20,62.176564
2022-03-08,21,61.692222
2022-03-08,22,60.987106
2022-03-08,23,61.037607
2022-03-08,24,61.161311
2022-03-09,01,60.981071
2022-03-09,02,61.329982
2022-03-09,03,61.454615
2022-03-09,04,61.461901
2022-03-09,05,61.528805
2022-03-09,06,61.72785
2022-03-09,07,61.842404
2022-03-09,08,64.577957
2022-03-09,09,74.556395
2022-03-09,10,86.54411
2022-03-09,11,93.3485
2022-03-09,12,97.745732
2022-03-09,13,98.695097
2022-03-09,14,97.53717
2022-03-09,15,94.796184
2022-03-09,16,88.358666
2022-03-09,17,77.790702
2022-03-09,18,67.388147
2022-03-09,19,61.787141
2022-03-09,20,61.655494
2022-03-09,21,61.113145
2022-03-09,22,60.647598
2022-03-09,23,60.87915
2022-03-09,24,60.975662
2022-03-10,01,61.26322
2022-03-10,02,61.37436
2022-03-10,03,61.420665
2022-03-10,04,61.44262
2022-03-10,05,61.489168
2022-03-10,06,61.695911
2022-03-10,07,69.247378
2022-03-10,08,117.955075
2022-03-10,09,130.462334
2022-03-10,10,138.106061
2022-03-10,11,138.76865
2022-03-10,12,137.080766
2022-03-10,13,138.788828
2022-03-10,14,138.78255
2022-03-10,15,142.233689
2022-03-10,16,128.864435
2022-03-10,17,122.343404
2022-03-10,18,115.978315
2022-03-10,19,112.024347
2022-03-10,20,112.504153
2022-03-10,21,102.10651
2022-03-10,22,59.137746
2022-03-10,23,58.973283
2022-03-10,24,58.981817
2022-03-11,01,59.164819
2022-03-11,02,59.19744
2022-03-11,03,59.397744
2022-03-11,04,59.633308
2022-03-11,05,59.814859
2022-03-11,06,59.722382
2022-03-11,07,59.641447
2022-03-11,08,59.991952
2022-03-11,09,61.563449
2022-03-11,10,73.833404
2022-03-11,11,77.254254
2022-03-11,12,81.91092
2022-03-11,13,73.432879
2022-03-11,14,61.902669
2022-03-11,15,60.578481
2022-03-11,16,61.824127
2022-03-11,17,59.826216
2022-03-11,18,62.905475
2022-03-11,19,59.541114
2022-03-11,20,58.551647
2022-03-11,21,57.852276
2022-03-11,22,53.56497
2022-03-11,23,49.296694
2022-03-11,24,49.204181
2022-03-12,01,49.194521
2022-03-12,02,49.318789
2022-03-12,03,49.12018
2022-03-12,04,48.950833
2022-03-12,05,48.767809
2022-03-12,06,48.91258
2022-03-12,07,43.432894
2022-03-12,08,44.004074
2022-03-12,09,50.001551
2022-03-12,10,52.509315
2022-03-12,11,61.054588
2022-03-12,12,81.086067
2022-03-12,13,85.85085
2022-03-12,14,85.844997
2022-03-12,15,79.865685
2022-03-12,16,74.822273
2022-03-12,17,73.178339
2022-03-12,18,63.124154
2022-03-12,19,59.3335
2022-03-12,20,59.369679
2022-03-12,21,58.69455
2022-03-12,22,57.84868
2022-03-12,23,57.493668
2022-03-12,24,57.06928
2022-03-13,01,57.002474
2022-03-13,02,56.865525
2022-03-13,03,49.698792
2022-03-13,04,48.746639
2022-03-13,05,47.293531
2022-03-13,06,46.11609
2022-03-13,07,37.846484
2022-03-13,08,3.667844
2022-03-13,09,3.713389
2022-03-13,10,3.777448
2022-03-13,11,4.556612
2022-03-13,12,6.123278
2022-03-13,13,7.526853
2022-03-13,14,7.348066
2022-03-13,15,6.602574
2022-03-13,16,6.100833
2022-03-13,17,5.744147
2022-03-13,18,4.846536
2022-03-13,19,3.925808
2022-03-13,20,2.784969
2022-03-13,21,2.356412
2022-03-13,22,2.357996
2022-03-13,23,2.353932
2022-03-13,24,2.381979
2022-03-14,01,2.320275
2022-03-14,02,2.269715
2022-03-14,03,2.266056
2022-03-14,04,2.276275
2022-03-14,05,2.373311
2022-03-14,06,2.39544
2022-03-14,07,2.387338
2022-03-14,08,2.72488
2022-03-14,09,14.367929
2022-03-14,10,40.182178
2022-03-14,11,65.596883
2022-03-14,12,69.061469
2022-03-14,13,61.959724
2022-03-14,14,61.947202
2022-03-14,15,101.209695
2022-03-14,16,98.31005
2022-03-14,17,95.455716
2022-03-14,18,109.92407
2022-03-14,19,67.81673
2022-03-14,20,59.053361
2022-03-14,21,59.201884
2022-03-14,22,59.473464
2022-03-14,23,59.771012
2022-03-14,24,60.049405
2022-03-15,01,60.117489
2022-03-15,02,60.228218
2022-03-15,03,60.349166
2022-03-15,04,60.319438
2022-03-15,05,60.396815
2022-03-15,06,60.290673
2022-03-15,07,60.639747
2022-03-15,08,64.31189
2022-03-15,09,75.712181
2022-03-15,10,88.410255
2022-03-15,11,94.984603
2022-03-15,12,98.115073
2022-03-15,13,98.678534
2022-03-15,14,95.508038
2022-03-15,15,94.075822
2022-03-15,16,86.911832
2022-03-15,17,70.804471
2022-03-15,18,63.901863
2022-03-15,19,61.228794
2022-03-15,20,61.290959
2022-03-15,21,60.622697
2022-03-15,22,59.582756
2022-03-15,23,59.450067
2022-03-15,24,59.438446
2022-03-16,01,59.560967
2022-03-16,02,59.654921
2022-03-16,03,59.803429
2022-03-16,04,59.952162
2022-03-16,05,60.075676
2022-03-16,06,60.337278
2022-03-16,07,60.418558
2022-03-16,08,62.893282
2022-03-16,09,73.154263
2022-03-16,10,85.170921
2022-03-16,11,91.063112
2022-03-16,12,94.78371
2022-03-16,13,95.865733
2022-03-16,14,93.959084
2022-03-16,15,91.29958
2022-03-16,16,83.947295
2022-03-16,17,67.6998
2022-03-16,18,60.528749
2022-03-16,19,58.023377
2022-03-16,20,48.845028
2022-03-16,21,4.034624
2022-03-16,22,3.074432
2022-03-16,23,2.64636
2022-03-16,24,2.516496
2022-03-17,01,2.323056
2022-03-17,02,2.315328
2022-03-17,03,2.308704
2022-03-17,04,1.766352
2022-03-17,05,0.988608
2022-03-17,06,0.991824
2022-03-17,07,10.381846
2022-03-17,08,47.806922
2022-03-17,09,57.642168
2022-03-17,10,58.121334
2022-03-17,11,60.44148
2022-03-17,12,63.696928
2022-03-17,13,62.943343
2022-03-17,14,76.934139
2022-03-17,15,103.021433
2022-03-17,16,97.456582
2022-03-17,17,95.788028
2022-03-17,18,95.442403
2022-03-17,19,73.62211
2022-03-17,20,59.424795
2022-03-17,21,59.375834
2022-03-17,22,59.532403
2022-03-17,23,59.658734
2022-03-17,24,59.724164
2022-03-18,01,49.761234
2022-03-18,02,48.753089
2022-03-18,03,48.685645
2022-03-18,04,48.656048
2022-03-18,05,48.575547
2022-03-18,06,48.610302
2022-03-18,07,48.599017
2022-03-18,08,58.838315
2022-03-18,09,61.694079
2022-03-18,10,63.58142
2022-03-18,11,68.067806
2022-03-18,12,68.216761
2022-03-18,13,72.599707
2022-03-18,14,65.56981
2022-03-18,15,64.482288
2022-03-18,16,92.366322
2022-03-18,17,109.613199
2022-03-18,18,88.166836
2022-03-18,19,60.613262
2022-03-18,20,59.42821
2022-03-18,21,59.210454
2022-03-18,22,59.323088
2022-03-18,23,59.51577
